property_id,street_address,city,state,zip_code,county,latitude,longitude,year_built,square_footage,construction_type,roof_type,stories,occupancy_type,flood_zone,wind_zone,property_value,created_at,updated_at
PROP-0004188,6938 Willow Ave,Los Angeles,CA,91578,Los Angeles County,39.4129187,-88.9695722,1965,4500,MANUFACTURED,TILE,1,SECONDARY,X,2,1053320.45,2021-06-15T00:00:00,2021-11-30T00:00:00
PROP-0004189,2301 Hickory Ln,Raleigh,NC,28935,Raleigh County,33.2900206,-88.6293708,1977,1000,CONCRETE,SHINGLE,2,SECONDARY,C,1,1321306.47,2021-10-24T00:00:00,2021-12-26T00:00:00
PROP-0004190,785 Hickory Ln,Miami,FL,32039,Miami County,41.7504839,-93.2442063,2002,5000,STEEL,TILE,1,PRIMARY,X,5,132522.84,2021-07-15T00:00:00,2021-09-15T00:00:00
PROP-0004191,8497 Cedar Ave,Los Angeles,CA,93883,Los Angeles County,38.7707682,-116.5372537,1963,3200,MASONRY,METAL,3,PRIMARY,C,1,178220.08,2021-09-14T00:00:00,2021-12-29T00:00:00
PROP-0004192,399 Birch Ct,Huntsville,AL,36552,Huntsville County,31.5592602,-87.6407457,1960,1200,MANUFACTURED,TILE,1,PRIMARY,C,2,1263365.61,2021-11-27T00:00:00,2022-04-29T00:00:00
PROP-0004193,3906 Birch Blvd,Charleston,SC,29892,Charleston County,27.63028,-117.123427,1983,3100,MANUFACTURED,SLATE,2,SECONDARY,B,4,1252855.73,2023-04-12T00:00:00,2023-05-24T00:00:00
PROP-0004194,1806 Bay Dr,Mobile,AL,36822,Mobile County,32.1503697,-84.7555098,1984,1800,STEEL,WOOD_SHAKE,2,VACANT,VE,1,852717.42,2022-06-29T00:00:00,2022-12-25T00:00:00
PROP-0004195,6588 Elm St,Shreveport,LA,70098,Shreveport County,27.8074913,-81.9591057,1951,5000,CONCRETE,SHINGLE,2,RENTAL,X,4,679913.87,2021-04-23T00:00:00,2021-05-09T00:00:00
PROP-0004196,8279 Bay Ct,Gulfport,MS,38930,Gulfport County,34.8278917,-80.6057035,2011,2100,MANUFACTURED,FLAT,1,RENTAL,X,3,447079.09,2024-03-02T00:00:00,2024-05-07T00:00:00
PROP-0004197,1285 Hickory Ct,Springfield,IL,61910,Springfield County,28.718615,-99.3481444,1950,2400,FRAME,TILE,1,SECONDARY,V,5,397947.92,2020-03-04T00:00:00,2020-05-22T00:00:00
PROP-0004198,6153 Palm Way,Greenville,SC,29312,Greenville County,35.0891668,-86.9195083,1984,4900,FRAME,FLAT,2,RENTAL,A,3,1178112.76,2021-09-07T00:00:00,2021-11-15T00:00:00
PROP-0004199,5200 Palm Ct,Jacksonville,FL,32252,Jacksonville County,32.8723088,-102.6430499,2002,4400,MASONRY,WOOD_SHAKE,1,PRIMARY,A,2,826551.01,2021-09-09T00:00:00,2021-10-30T00:00:00
PROP-0004200,4961 Magnolia Ct,Raleigh,NC,27170,Raleigh County,30.2716248,-95.6210565,2018,1800,WOOD,WOOD_SHAKE,2,PRIMARY,VE,4,1454570.93,2021-06-30T00:00:00,2021-12-22T00:00:00
PROP-0004201,266 Maple St,Wilmington,NC,28065,Wilmington County,34.0176813,-84.256054,1953,3800,STEEL,SLATE,1,VACANT,B,5,614808.42,2020-04-17T00:00:00,2020-07-03T00:00:00
PROP-0004202,9641 Palm Blvd,Baton Rouge,LA,71174,Baton Rouge County,32.351805,-102.5881333,1964,3700,WOOD,TILE,2,RENTAL,X,2,1291589.48,2022-04-04T00:00:00,2022-08-03T00:00:00
PROP-0004203,1491 Magnolia Blvd,Baton Rouge,LA,71296,Baton Rouge County,31.8454235,-108.1529384,1975,3700,WOOD,METAL,2,RENTAL,X500,3,832696.63,2024-01-24T00:00:00,2024-01-30T00:00:00
PROP-0004204,5152 Cypress Ct,Miami,FL,32232,Miami County,29.4390298,-107.6661363,1997,2300,STEEL,WOOD_SHAKE,2,RENTAL,A,1,288289.21,2021-09-20T00:00:00,2021-09-21T00:00:00
PROP-0004205,944 Cypress Way,Columbia,SC,29171,Columbia County,33.9528747,-85.5333603,2016,2300,MASONRY,WOOD_SHAKE,2,SECONDARY,C,1,929428.15,2022-10-09T00:00:00,2022-11-04T00:00:00
PROP-0004206,2701 Cedar Blvd,Augusta,GA,30541,Augusta County,36.945363,-106.3200235,2007,1000,FRAME,FLAT,3,RENTAL,V,4,964864.36,2021-04-14T00:00:00,2021-08-27T00:00:00
PROP-0004207,9512 Laurel Ave,San Francisco,CA,90844,San Francisco County,27.5346647,-110.3216966,1971,2000,MANUFACTURED,SLATE,2,PRIMARY,X,1,1079205.67,2020-05-03T00:00:00,2020-07-11T00:00:00
PROP-0004208,7283 Willow Ct,Macon,GA,31535,Macon County,25.3934887,-92.8837787,2011,2100,MANUFACTURED,WOOD_SHAKE,2,RENTAL,B,4,1070165.42,2020-10-21T00:00:00,2020-11-10T00:00:00
PROP-0004209,3473 Pecan St,Asheville,NC,28929,Asheville County,27.0759191,-91.1029672,2010,1000,FRAME,SLATE,1,SECONDARY,X500,3,95807.38,2021-04-23T00:00:00,2021-06-11T00:00:00
PROP-0004210,7928 Walnut Ln,San Antonio,TX,76543,San Antonio County,26.4604093,-100.6466905,1986,3100,MANUFACTURED,FLAT,2,RENTAL,AE,3,1362169.11,2023-08-01T00:00:00,2023-09-06T00:00:00
PROP-0004211,5681 Birch Blvd,Fort Worth,TX,75583,Fort Worth County,30.1483641,-107.9424028,2001,3800,STEEL,TILE,2,PRIMARY,A,5,577088.16,2021-06-17T00:00:00,2021-06-19T00:00:00
PROP-0004212,5976 Pine Ct,Charleston,SC,29552,Charleston County,35.0294203,-92.1501499,1974,2000,WOOD,FLAT,1,RENTAL,X,1,84386.45,2020-10-20T00:00:00,2021-02-03T00:00:00
PROP-0004213,2942 Laurel Blvd,Raleigh,NC,28182,Raleigh County,33.3607665,-113.1403891,1950,3400,STEEL,SHINGLE,2,PRIMARY,A,4,1082745.37,2023-05-26T00:00:00,2023-05-31T00:00:00
PROP-0004214,3910 Pecan St,Corpus Christi,TX,76427,Corpus Christi County,27.7576461,-80.4156311,1960,1800,MASONRY,METAL,2,SECONDARY,VE,4,1103468.3,2023-12-11T00:00:00,2024-02-15T00:00:00
PROP-0004215,5588 Palm St,Savannah,GA,30459,Savannah County,33.0847294,-110.2786317,2005,1400,MASONRY,SHINGLE,2,SECONDARY,V,3,526243.17,2023-12-08T00:00:00,2024-03-14T00:00:00
PROP-0004216,8091 Cedar Ln,Baton Rouge,LA,71178,Baton Rouge County,38.8842774,-114.4177715,1979,3500,MANUFACTURED,WOOD_SHAKE,2,PRIMARY,X,1,1209537.2,2023-06-25T00:00:00,2023-11-21T00:00:00
PROP-0004217,1667 Magnolia St,Charleston,SC,29718,Charleston County,35.6695767,-121.3705405,1950,4100,FRAME,FLAT,2,RENTAL,VE,3,896521.69,2021-12-17T00:00:00,2022-06-04T00:00:00
PROP-0004218,6083 Pecan Dr,San Diego,CA,94029,San Diego County,26.0534463,-96.8499635,1958,4300,MASONRY,WOOD_SHAKE,1,RENTAL,V,3,988032.34,2024-05-03T00:00:00,2024-07-26T00:00:00
PROP-0004219,2891 Hickory St,Naples,FL,32163,Naples County,29.4715129,-100.8023461,1960,3400,FRAME,WOOD_SHAKE,1,VACANT,VE,2,460659.47,2021-10-15T00:00:00,2022-03-23T00:00:00
PROP-0004220,9754 Palm Dr,Huntsville,AL,36689,Huntsville County,36.0519069,-98.5944281,1971,4000,FRAME,SHINGLE,1,VACANT,X,5,1105098.74,2022-12-07T00:00:00,2023-01-25T00:00:00
PROP-0004221,7408 Palm Ln,Miami,FL,34831,Miami County,37.5702568,-96.8033516,1990,2700,MASONRY,WOOD_SHAKE,2,PRIMARY,VE,2,558939.98,2021-09-29T00:00:00,2021-10-20T00:00:00
PROP-0004222,9832 Maple Pl,Lafayette,LA,71078,Lafayette County,28.093567,-104.686408,2000,4600,STEEL,TILE,1,VACANT,A,5,639541.35,2024-02-07T00:00:00,2024-02-11T00:00:00
PROP-0004223,1314 Palm Ct,Baton Rouge,LA,71316,Baton Rouge County,26.992151,-116.0519561,2001,1100,CONCRETE,WOOD_SHAKE,1,SECONDARY,B,1,1340368.62,2021-04-13T00:00:00,2021-07-28T00:00:00
PROP-0004224,3384 Bay Pl,Naples,FL,33571,Naples County,39.3277381,-114.4713192,2012,3200,CONCRETE,SHINGLE,1,PRIMARY,B,2,141513.3,2020-08-21T00:00:00,2021-01-07T00:00:00
PROP-0004225,8802 Palm Dr,Montgomery,AL,36199,Montgomery County,35.0904092,-112.2050508,1988,800,MANUFACTURED,WOOD_SHAKE,1,SECONDARY,V,4,938249.0,2022-10-07T00:00:00,2022-11-06T00:00:00
PROP-0004226,3347 Maple Pl,Savannah,GA,30092,Savannah County,41.271959,-108.7459043,1991,1000,WOOD,SLATE,2,SECONDARY,AE,4,1308007.39,2021-05-29T00:00:00,2021-09-01T00:00:00
PROP-0004227,4601 Oak Ln,Springfield,IL,62012,Springfield County,40.1211049,-102.0888721,1972,4400,MASONRY,SLATE,1,PRIMARY,X,2,1329962.21,2021-01-05T00:00:00,2021-02-11T00:00:00
PROP-0004228,4626 Elm St,Savannah,GA,30482,Savannah County,26.9094962,-115.3463169,2015,1600,MASONRY,FLAT,2,PRIMARY,VE,5,1439148.91,2022-10-20T00:00:00,2022-11-20T00:00:00
PROP-0004229,8300 Walnut St,Chicago,IL,61243,Chicago County,40.9634809,-84.137108,2002,4000,CONCRETE,METAL,2,SECONDARY,X,4,1077477.91,2021-10-31T00:00:00,2021-11-28T00:00:00
PROP-0004230,4109 Walnut St,Los Angeles,CA,93967,Los Angeles County,31.6413249,-122.7264968,1991,5000,CONCRETE,FLAT,1,RENTAL,A,4,752773.04,2022-11-07T00:00:00,2022-12-04T00:00:00
PROP-0004231,7627 Magnolia Dr,San Diego,CA,91354,San Diego County,35.1160132,-93.4623822,1980,4800,FRAME,SLATE,3,RENTAL,VE,2,1372273.45,2022-08-16T00:00:00,2023-01-28T00:00:00
PROP-0004232,5464 Laurel St,Raleigh,NC,28283,Raleigh County,37.7640826,-89.9811971,1975,2700,MASONRY,TILE,2,PRIMARY,V,3,1360701.76,2024-01-13T00:00:00,2024-05-19T00:00:00
PROP-0004233,9007 Oak Way,Corpus Christi,TX,77442,Corpus Christi County,37.815556,-99.7165727,1972,4900,STEEL,FLAT,2,VACANT,V,4,1143416.38,2022-08-27T00:00:00,2023-01-02T00:00:00
PROP-0004234,7968 Walnut St,Augusta,GA,30323,Augusta County,33.9666618,-115.0338033,1964,1100,STEEL,TILE,2,VACANT,A,3,558272.11,2020-10-28T00:00:00,2021-01-27T00:00:00
PROP-0004235,4571 Pecan Ave,Huntsville,AL,35832,Huntsville County,40.6680784,-93.2725467,1963,4200,STEEL,SHINGLE,3,RENTAL,A,5,512952.94,2021-11-15T00:00:00,2022-01-11T00:00:00
PROP-0004236,8532 Maple Ln,San Francisco,CA,94514,San Francisco County,26.4407667,-123.596036,1969,1400,MANUFACTURED,SHINGLE,2,RENTAL,A,3,1112666.71,2021-12-27T00:00:00,2022-02-08T00:00:00
PROP-0004237,5297 Willow St,Los Angeles,CA,94177,Los Angeles County,26.8531607,-96.1521519,2003,3300,MANUFACTURED,TILE,3,RENTAL,AE,5,776912.23,2021-09-16T00:00:00,2021-10-22T00:00:00
PROP-0004238,4568 Magnolia Ct,Mobile,AL,36357,Mobile County,39.2678936,-117.0208209,1987,3900,STEEL,SLATE,1,RENTAL,B,3,916673.49,2023-12-22T00:00:00,2024-01-25T00:00:00
PROP-0004239,2083 Pecan Ave,New Orleans,LA,70612,New Orleans County,25.3811553,-117.8415537,1997,4100,CONCRETE,WOOD_SHAKE,2,VACANT,X500,4,694841.07,2020-03-29T00:00:00,2020-04-29T00:00:00
PROP-0004240,9586 Laurel Pl,Springfield,IL,61241,Springfield County,32.4719624,-108.9776463,1956,3100,MANUFACTURED,FLAT,2,RENTAL,VE,1,1045646.07,2020-09-28T00:00:00,2021-02-27T00:00:00
PROP-0004241,1609 Maple Way,Greenville,SC,29255,Greenville County,28.4480918,-116.1265125,1998,4600,MASONRY,SLATE,1,PRIMARY,X500,5,365324.97,2022-06-29T00:00:00,2022-12-14T00:00:00
PROP-0004242,7539 Pecan Blvd,Biloxi,MS,39355,Biloxi County,41.4039479,-114.4670009,1981,2800,WOOD,WOOD_SHAKE,1,PRIMARY,X500,1,1464787.29,2023-07-05T00:00:00,2023-11-16T00:00:00
PROP-0004243,7733 Pecan Ct,Naperville,IL,60991,Naperville County,35.7882774,-104.4650427,2010,2400,CONCRETE,TILE,2,RENTAL,AE,1,342297.27,2023-09-26T00:00:00,2023-11-20T00:00:00
PROP-0004244,3066 Pecan Ct,Huntsville,AL,35158,Huntsville County,34.747407,-103.9242302,2002,1700,MANUFACTURED,SHINGLE,1,RENTAL,X500,3,87652.35,2023-11-20T00:00:00,2024-02-15T00:00:00
PROP-0004245,5271 Oak Ave,Atlanta,GA,31310,Atlanta County,30.4894316,-102.4715093,1978,1000,CONCRETE,FLAT,2,VACANT,AE,2,409676.98,2022-09-01T00:00:00,2022-10-16T00:00:00
PROP-0004246,8111 Palm Ct,Sacramento,CA,92742,Sacramento County,27.5761729,-105.8160315,1980,2100,WOOD,SLATE,2,PRIMARY,C,3,749461.33,2022-01-10T00:00:00,2022-05-17T00:00:00
PROP-0004247,8720 Palm Pl,Biloxi,MS,39098,Biloxi County,29.7219268,-99.13541,1962,3300,FRAME,WOOD_SHAKE,3,RENTAL,AE,4,100162.8,2022-05-15T00:00:00,2022-10-04T00:00:00
PROP-0004248,6059 Hickory Dr,Orlando,FL,34753,Orlando County,37.242774,-90.515166,1986,800,FRAME,FLAT,2,VACANT,A,4,970818.87,2021-02-21T00:00:00,2021-02-27T00:00:00
PROP-0004249,418 Oak Pl,Myrtle Beach,SC,29345,Myrtle Beach County,26.4900276,-117.1800811,1996,2500,MANUFACTURED,TILE,2,SECONDARY,AE,2,365152.68,2021-03-30T00:00:00,2021-04-14T00:00:00
PROP-0004250,997 Maple St,Naperville,IL,61772,Naperville County,39.8634284,-108.5211399,1980,2000,STEEL,METAL,1,SECONDARY,X,1,114886.94,2022-12-12T00:00:00,2023-01-22T00:00:00
PROP-0004251,8504 Palm Ave,Montgomery,AL,36682,Montgomery County,35.7993365,-80.135046,1984,1600,FRAME,FLAT,1,RENTAL,X500,5,264403.85,2021-12-02T00:00:00,2022-05-21T00:00:00
PROP-0004252,5813 Pine Way,Tampa,FL,33150,Tampa County,27.5381427,-123.042388,2021,2000,WOOD,METAL,2,PRIMARY,VE,1,327176.24,2020-10-20T00:00:00,2021-01-18T00:00:00
PROP-0004253,1993 Palm Ave,Austin,TX,78853,Austin County,37.1515001,-105.9548951,2009,1700,MASONRY,SLATE,1,RENTAL,B,1,856012.22,2024-05-09T00:00:00,2024-10-31T00:00:00
PROP-0004254,1369 Pine Dr,Jacksonville,FL,34693,Jacksonville County,36.3887588,-121.0625299,1958,3500,MASONRY,METAL,1,VACANT,X,3,840911.87,2024-03-25T00:00:00,2024-08-09T00:00:00
PROP-0004255,7605 Palm Blvd,San Diego,CA,90064,San Diego County,41.4910349,-87.6631542,1988,4900,CONCRETE,SLATE,2,VACANT,VE,4,104121.9,2024-04-27T00:00:00,2024-10-17T00:00:00
PROP-0004256,2077 Cypress Ln,New Orleans,LA,70327,New Orleans County,38.478917,-110.6511832,2011,1300,STEEL,TILE,2,SECONDARY,C,3,250309.16,2022-03-13T00:00:00,2022-06-10T00:00:00
PROP-0004257,8990 Cedar St,San Diego,CA,93921,San Diego County,25.1683206,-119.1997764,1952,1800,STEEL,TILE,2,PRIMARY,A,1,934702.03,2020-09-11T00:00:00,2020-09-18T00:00:00
PROP-0004258,9290 Walnut Dr,Gulfport,MS,39010,Gulfport County,39.6526665,-97.5665437,2022,3500,MANUFACTURED,SHINGLE,2,VACANT,AE,5,1410048.76,2021-07-11T00:00:00,2021-11-06T00:00:00
PROP-0004259,3204 Elm Ct,Lake Charles,LA,70096,Lake Charles County,31.3320869,-82.3790048,2012,4800,WOOD,WOOD_SHAKE,1,PRIMARY,V,3,438062.09,2020-04-07T00:00:00,2020-07-18T00:00:00
PROP-0004260,7819 Elm Blvd,Naperville,IL,60451,Naperville County,33.3363188,-97.8855088,1976,4000,MASONRY,SHINGLE,1,SECONDARY,AE,3,536181.08,2023-06-10T00:00:00,2023-10-18T00:00:00
PROP-0004261,1584 Pine St,Baton Rouge,LA,70185,Baton Rouge County,28.7128435,-89.8903583,1980,4800,WOOD,TILE,1,VACANT,V,2,567787.08,2020-12-11T00:00:00,2021-01-05T00:00:00
PROP-0004262,6827 Maple Ln,Fort Worth,TX,78151,Fort Worth County,31.597595,-98.1946917,1986,4300,WOOD,TILE,1,RENTAL,VE,1,1394445.03,2021-01-28T00:00:00,2021-07-11T00:00:00
PROP-0004263,6494 Birch St,Wilmington,NC,27975,Wilmington County,33.9338596,-109.2197547,1989,2000,CONCRETE,FLAT,1,VACANT,A,1,1298952.61,2023-12-17T00:00:00,2024-04-15T00:00:00
PROP-0004264,7177 Birch Way,Jackson,MS,39143,Jackson County,25.6744332,-108.0618996,1957,900,FRAME,TILE,1,VACANT,B,1,504255.79,2023-01-21T00:00:00,2023-01-29T00:00:00
PROP-0004265,2447 Maple St,Hattiesburg,MS,39149,Hattiesburg County,29.1647965,-91.2975322,1964,1300,MASONRY,FLAT,1,SECONDARY,B,5,973761.75,2021-05-31T00:00:00,2021-11-26T00:00:00
PROP-0004266,1770 Oak St,Springfield,IL,61467,Springfield County,34.2113065,-107.6525153,1969,5000,WOOD,METAL,2,PRIMARY,V,5,916493.04,2023-06-05T00:00:00,2023-11-25T00:00:00
PROP-0004267,9726 Laurel Way,New Orleans,LA,71217,New Orleans County,40.9344685,-114.0000286,2009,4200,MASONRY,METAL,2,VACANT,V,4,469676.6,2022-06-07T00:00:00,2022-06-28T00:00:00
PROP-0004268,954 Maple Way,Birmingham,AL,35053,Birmingham County,25.219364,-109.6117574,1992,1000,MANUFACTURED,SLATE,1,VACANT,X,1,1431936.16,2023-08-27T00:00:00,2023-09-20T00:00:00
PROP-0004269,7503 Oak Dr,Charlotte,NC,27994,Charlotte County,32.9020023,-122.499384,2009,1600,STEEL,TILE,2,RENTAL,X,3,612699.64,2022-06-01T00:00:00,2022-07-05T00:00:00
PROP-0004270,7591 Palm Blvd,Atlanta,GA,30282,Atlanta County,34.3100947,-98.7395531,2007,2300,MANUFACTURED,SLATE,2,RENTAL,VE,1,186442.39,2021-06-17T00:00:00,2021-10-24T00:00:00
PROP-0004271,1182 Birch Blvd,Asheville,NC,28171,Asheville County,30.5603241,-119.4522275,1957,1200,CONCRETE,METAL,2,PRIMARY,VE,3,332726.96,2022-06-23T00:00:00,2022-10-17T00:00:00
PROP-0004272,1955 Hickory Ave,Macon,GA,30125,Macon County,32.9066757,-107.0353991,2006,1900,STEEL,SLATE,1,SECONDARY,X,1,568297.38,2021-02-16T00:00:00,2021-02-25T00:00:00
PROP-0004273,1459 Oak Dr,Naperville,IL,61835,Naperville County,30.0705246,-118.6361207,2001,1100,MASONRY,TILE,1,RENTAL,VE,5,348312.26,2023-05-17T00:00:00,2023-10-26T00:00:00
PROP-0004274,1623 Palm Ct,Biloxi,MS,39574,Biloxi County,26.642134,-108.1115344,1966,3800,WOOD,SHINGLE,3,VACANT,X500,5,1008209.32,2020-10-22T00:00:00,2021-01-17T00:00:00
PROP-0004275,1074 Palm Dr,Greenville,SC,29958,Greenville County,36.3837023,-118.1238657,1968,4100,FRAME,FLAT,2,SECONDARY,X500,1,389084.74,2023-01-12T00:00:00,2023-02-04T00:00:00
PROP-0004276,8927 Elm Dr,Savannah,GA,30895,Savannah County,28.1274333,-86.0849169,1991,1500,MASONRY,SHINGLE,2,SECONDARY,V,5,214195.54,2020-04-12T00:00:00,2020-07-10T00:00:00
PROP-0004277,5344 Bay Ln,Asheville,NC,27736,Asheville County,28.0200887,-117.2307964,1955,4500,MANUFACTURED,METAL,2,RENTAL,VE,2,1374706.28,2023-08-14T00:00:00,2023-10-23T00:00:00
PROP-0004278,1076 Cypress Ave,Raleigh,NC,27052,Raleigh County,37.3055143,-122.6931632,1973,4300,WOOD,SLATE,2,RENTAL,A,5,1056855.19,2020-12-22T00:00:00,2021-01-12T00:00:00
PROP-0004279,3604 Palm Dr,Montgomery,AL,36122,Montgomery County,37.5428033,-122.0746506,1970,2100,WOOD,METAL,1,SECONDARY,B,2,593232.22,2021-05-14T00:00:00,2021-09-13T00:00:00
PROP-0004280,4814 Bay St,Naperville,IL,62888,Naperville County,30.1279409,-119.7969089,1959,2500,CONCRETE,METAL,2,VACANT,A,1,818819.58,2021-12-07T00:00:00,2021-12-31T00:00:00
PROP-0004281,186 Palm Dr,Atlanta,GA,30914,Atlanta County,35.0650853,-88.8200231,1979,1400,MASONRY,WOOD_SHAKE,3,SECONDARY,X,2,1050922.59,2020-01-18T00:00:00,2020-03-16T00:00:00
PROP-0004282,1922 Magnolia Pl,Birmingham,AL,36869,Birmingham County,32.5282245,-82.5365589,2019,1600,MASONRY,FLAT,2,RENTAL,A,4,1378126.11,2024-04-22T00:00:00,2024-10-19T00:00:00
PROP-0004283,6228 Magnolia Blvd,Naples,FL,32611,Naples County,38.2759163,-87.2460463,1989,2800,MANUFACTURED,SHINGLE,1,SECONDARY,V,5,88025.17,2022-08-01T00:00:00,2022-08-13T00:00:00
PROP-0004284,3963 Elm Ave,Houston,TX,79055,Houston County,36.6571961,-83.9636446,1970,1700,MASONRY,SHINGLE,2,PRIMARY,C,1,226987.56,2021-06-29T00:00:00,2021-11-17T00:00:00
PROP-0004285,5728 Bay St,Los Angeles,CA,92462,Los Angeles County,38.6309302,-97.5489664,2019,2200,CONCRETE,FLAT,2,RENTAL,A,1,858855.34,2023-03-04T00:00:00,2023-03-29T00:00:00
PROP-0004286,9132 Palm St,Wilmington,NC,28278,Wilmington County,35.0753524,-88.4830259,1966,3800,MANUFACTURED,METAL,1,PRIMARY,X500,3,932186.01,2023-08-08T00:00:00,2023-11-01T00:00:00
PROP-0004287,4425 Pecan Pl,Baton Rouge,LA,70639,Baton Rouge County,34.6742603,-107.3529194,1987,1100,STEEL,FLAT,2,PRIMARY,X,3,1044339.19,2023-05-28T00:00:00,2023-09-23T00:00:00
PROP-0004288,2164 Bay Ct,Naples,FL,32163,Naples County,29.1616952,-86.0307921,1959,2700,FRAME,WOOD_SHAKE,3,VACANT,X500,5,1479583.58,2021-12-14T00:00:00,2022-03-09T00:00:00
PROP-0004289,5242 Palm Pl,Charleston,SC,29592,Charleston County,34.8375555,-82.7501492,1985,1200,WOOD,WOOD_SHAKE,2,SECONDARY,V,3,1155136.17,2021-09-15T00:00:00,2021-11-07T00:00:00
PROP-0004290,5877 Maple Ave,Myrtle Beach,SC,29269,Myrtle Beach County,29.4175319,-101.4620062,1951,4900,MANUFACTURED,SHINGLE,1,VACANT,C,2,1376213.01,2023-01-03T00:00:00,2023-01-09T00:00:00
PROP-0004291,5564 Hickory Dr,Macon,GA,30492,Macon County,26.0936407,-103.6744051,2002,2500,STEEL,METAL,3,SECONDARY,V,3,660615.03,2020-01-15T00:00:00,2020-01-26T00:00:00
PROP-0004292,6547 Maple Pl,Lake Charles,LA,71162,Lake Charles County,38.4802531,-119.8785962,2006,4000,WOOD,SHINGLE,1,PRIMARY,X500,3,126213.83,2023-07-30T00:00:00,2023-12-13T00:00:00
PROP-0004293,393 Oak Dr,Springfield,IL,60288,Springfield County,25.3576621,-110.0927036,2003,4300,WOOD,TILE,1,RENTAL,V,2,106754.5,2021-11-12T00:00:00,2022-04-24T00:00:00
PROP-0004294,7539 Cypress Ln,Huntsville,AL,36659,Huntsville County,25.82095,-108.4450284,1966,3400,MASONRY,FLAT,2,PRIMARY,AE,4,1496170.51,2020-04-18T00:00:00,2020-05-01T00:00:00
PROP-0004295,4081 Cedar Ct,Rockford,IL,61173,Rockford County,37.8324606,-98.0577923,1969,3800,CONCRETE,SLATE,3,PRIMARY,C,2,1145656.22,2022-06-23T00:00:00,2022-08-08T00:00:00
PROP-0004296,8749 Cedar Pl,Sacramento,CA,90962,Sacramento County,38.2899383,-87.5019051,1961,3200,CONCRETE,FLAT,2,SECONDARY,X,4,288516.57,2023-05-16T00:00:00,2023-06-30T00:00:00
PROP-0004297,6695 Willow St,Charlotte,NC,27831,Charlotte County,33.9557545,-102.441314,2009,4600,MASONRY,METAL,2,VACANT,X500,2,1064864.03,2022-10-23T00:00:00,2022-11-23T00:00:00
PROP-0004298,6056 Cypress Ave,Naperville,IL,61565,Naperville County,27.8951493,-98.9423913,1986,3700,MASONRY,SLATE,3,SECONDARY,C,4,687831.89,2020-09-10T00:00:00,2020-12-08T00:00:00
PROP-0004299,7159 Bay Ct,Augusta,GA,31985,Augusta County,33.5945772,-121.1322306,1958,2000,FRAME,SLATE,3,RENTAL,VE,2,225957.31,2021-06-23T00:00:00,2021-11-17T00:00:00
PROP-0004300,4173 Oak Ct,Charleston,SC,29858,Charleston County,38.0232432,-107.78339,1996,4200,MASONRY,TILE,2,PRIMARY,X,4,234590.92,2023-11-06T00:00:00,2023-12-02T00:00:00
PROP-0004301,1449 Willow Way,Biloxi,MS,39569,Biloxi County,37.6704851,-94.6727068,1972,3200,MANUFACTURED,FLAT,1,VACANT,C,2,506308.03,2022-01-14T00:00:00,2022-07-05T00:00:00
PROP-0004302,5844 Willow Way,Fort Lauderdale,FL,32341,Fort Lauderdale County,36.1289538,-89.6496384,2008,4400,MASONRY,METAL,3,RENTAL,C,1,1483178.55,2023-12-03T00:00:00,2024-02-17T00:00:00
PROP-0004303,1017 Oak Way,Charlotte,NC,27134,Charlotte County,25.1342634,-102.0599705,2019,4900,MANUFACTURED,SLATE,2,SECONDARY,X,2,1272747.08,2022-01-03T00:00:00,2022-05-17T00:00:00
PROP-0004304,7119 Magnolia Pl,Birmingham,AL,36934,Birmingham County,29.9641639,-122.6367526,1991,4800,CONCRETE,SLATE,1,SECONDARY,B,1,363737.32,2024-01-15T00:00:00,2024-05-15T00:00:00
PROP-0004305,571 Pine Dr,Jacksonville,FL,34616,Jacksonville County,38.0142037,-120.1530753,2016,1200,FRAME,SLATE,1,VACANT,A,4,1064343.56,2022-08-21T00:00:00,2022-11-28T00:00:00
PROP-0004306,7326 Bay Way,San Francisco,CA,91792,San Francisco County,31.7881582,-123.1095367,1960,2900,STEEL,METAL,3,PRIMARY,C,1,999216.91,2022-08-28T00:00:00,2023-01-11T00:00:00
PROP-0004307,8756 Pecan Blvd,Miami,FL,33310,Miami County,36.713964,-115.8564112,1954,1500,FRAME,SLATE,2,VACANT,X500,1,1144945.19,2020-05-08T00:00:00,2020-10-10T00:00:00
PROP-0004308,2774 Pine Blvd,Fort Lauderdale,FL,33391,Fort Lauderdale County,39.3718027,-114.1708874,1956,2500,CONCRETE,FLAT,1,PRIMARY,B,1,1078862.13,2021-09-22T00:00:00,2022-02-20T00:00:00
PROP-0004309,2416 Cedar St,Raleigh,NC,27518,Raleigh County,41.2997484,-96.506474,1994,2800,MASONRY,SHINGLE,2,VACANT,B,2,567977.13,2023-05-09T00:00:00,2023-07-03T00:00:00
PROP-0004310,8450 Walnut Dr,Shreveport,LA,71170,Shreveport County,25.6804921,-89.5067594,2003,3700,STEEL,METAL,1,VACANT,X,2,246182.02,2020-09-07T00:00:00,2021-03-05T00:00:00
PROP-0004311,4510 Cypress Ave,Augusta,GA,31391,Augusta County,37.8030825,-98.8080945,2016,2200,STEEL,WOOD_SHAKE,1,RENTAL,X,5,1480690.69,2023-12-02T00:00:00,2024-05-22T00:00:00
