claim_id,policy_id,claim_date,reported_date,closed_date,claim_type,claim_status,claim_amount,approved_amount,deductible_applied,adjuster_id,cause_of_loss,description,created_at,updated_at
CLM-0001187,POL-0006331,2023-12-26,2023-12-31,,FIRE,APPROVED,31570.78,19100.93,1000.0,ADJ-0162,SINKHOLE,Claim for fire damage,2023-12-31T00:00:00,2024-01-05T00:00:00
CLM-0001188,POL-0006338,2025-06-15,2025-06-16,,HAIL,OPEN,226010.83,0,0,ADJ-0015,SINKHOLE,Claim for lightning damage,2025-06-16T00:00:00,2025-07-11T00:00:00
CLM-0001189,POL-0006344,2025-01-28,2025-02-06,,WIND_DAMAGE,UNDER_REVIEW,65609.47,0,0,ADJ-0140,FLOOD,Claim for burst pipe damage,2025-02-06T00:00:00,2025-02-25T00:00:00
CLM-0001190,POL-0006379,2024-04-14,2024-04-19,,FIRE,UNDER_REVIEW,70589.61,0,0,ADJ-0199,TORNADO,Claim for vandalism damage,2024-04-19T00:00:00,2024-04-25T00:00:00
CLM-0001191,POL-0006380,2024-09-26,2024-10-03,,OTHER,UNDER_REVIEW,17318.18,0,0,ADJ-0029,BURST_PIPE,Claim for theft damage,2024-10-03T00:00:00,2024-10-18T00:00:00
CLM-0001192,POL-0006383,2022-08-04,2022-08-04,,THEFT,OPEN,87103.18,0,0,ADJ-0147,BURST_PIPE,Claim for lightning damage,2022-08-04T00:00:00,2022-08-24T00:00:00
CLM-0001193,POL-0006388,2023-06-14,2023-06-26,2023-11-23,LIABILITY,CLOSED,118129.91,107392.1,2000.0,ADJ-0166,THEFT,Claim for wind damage,2023-06-26T00:00:00,2023-11-23T00:00:00
CLM-0001194,POL-0006394,2023-03-03,2023-03-04,,PROPERTY_DAMAGE,UNDER_REVIEW,92596.45,0,0,ADJ-0032,TORNADO,Claim for tree fall damage,2023-03-04T00:00:00,2023-03-08T00:00:00
CLM-0001195,POL-0006394,2023-06-27,2023-07-11,,THEFT,APPROVED,158891.45,94002.61,500.0,ADJ-0110,THEFT,Claim for hurricane damage,2023-07-11T00:00:00,2023-07-18T00:00:00
CLM-0001196,POL-0006394,2023-06-29,2023-07-04,,WATER_DAMAGE,UNDER_REVIEW,126644.44,0,0,ADJ-0081,TREE_FALL,Claim for flood damage,2023-07-04T00:00:00,2023-08-02T00:00:00
CLM-0001197,POL-0006395,2023-12-26,2023-12-29,,HAIL,OPEN,230549.82,0,0,ADJ-0174,SINKHOLE,Claim for hurricane damage,2023-12-29T00:00:00,2024-01-19T00:00:00
CLM-0001198,POL-0006399,2025-09-18,2025-09-19,,OTHER,DENIED,84204.19,0,0,ADJ-0073,TORNADO,Claim for wind damage,2025-09-19T00:00:00,2025-10-12T00:00:00
CLM-0001199,POL-0006407,2023-10-08,2023-10-10,,THEFT,OPEN,228005.05,0,0,ADJ-0180,TORNADO,Claim for wind damage,2023-10-10T00:00:00,2023-11-07T00:00:00
CLM-0001200,POL-0006407,2024-01-11,2024-01-19,,WIND_DAMAGE,REOPENED,136155.9,0,0,ADJ-0163,SINKHOLE,Claim for burst pipe damage,2024-01-19T00:00:00,2024-02-16T00:00:00
CLM-0001201,POL-0006420,2023-04-23,2023-05-02,,LIABILITY,OPEN,243002.3,0,0,ADJ-0012,SINKHOLE,Claim for fire damage,2023-05-02T00:00:00,2023-05-11T00:00:00
CLM-0001202,POL-0006420,2023-02-27,2023-02-28,,LIABILITY,OPEN,100525.31,0,0,ADJ-0103,LIGHTNING,Claim for burst pipe damage,2023-02-28T00:00:00,2023-03-09T00:00:00
CLM-0001203,POL-0006422,2023-08-18,2023-08-21,,WIND_DAMAGE,OPEN,236564.92,0,0,ADJ-0126,TREE_FALL,Claim for hail damage,2023-08-21T00:00:00,2023-09-13T00:00:00
CLM-0001204,POL-0006423,2023-09-07,2023-09-12,2023-11-10,MOLD,CLOSED,131769.21,97148.49,1000.0,ADJ-0149,TREE_FALL,Claim for fire damage,2023-09-12T00:00:00,2023-11-10T00:00:00
CLM-0001205,POL-0006435,2025-12-06,2025-12-13,2025-12-31,WATER_DAMAGE,CLOSED,162241.07,80070.82,500.0,ADJ-0128,VANDALISM,Claim for tree fall damage,2025-12-13T00:00:00,2025-12-31T00:00:00
CLM-0001206,POL-0006440,2025-02-13,2025-02-15,,FLOOD,UNDER_REVIEW,211253.57,0,0,ADJ-0129,LIGHTNING,Claim for burst pipe damage,2025-02-15T00:00:00,2025-02-21T00:00:00
CLM-0001207,POL-0006442,2021-12-17,2021-12-27,,LIABILITY,REOPENED,52594.71,0,0,ADJ-0168,TORNADO,Claim for tree fall damage,2021-12-27T00:00:00,2022-01-09T00:00:00
CLM-0001208,POL-0006446,2024-04-14,2024-04-19,,OTHER,REOPENED,216023.64,0,0,ADJ-0042,TORNADO,Claim for hurricane damage,2024-04-19T00:00:00,2024-04-26T00:00:00
CLM-0001209,POL-0006446,2024-08-03,2024-08-03,,HAIL,REOPENED,189570.11,0,0,ADJ-0078,TORNADO,Claim for fire damage,2024-08-03T00:00:00,2024-08-18T00:00:00
CLM-0001210,POL-0006449,2024-10-05,2024-10-12,,WATER_DAMAGE,APPROVED,112909.18,40088.78,2500.0,ADJ-0062,VANDALISM,Claim for theft damage,2024-10-12T00:00:00,2024-10-22T00:00:00
CLM-0001211,POL-0006453,2022-03-12,2022-03-17,,FLOOD,APPROVED,182522.76,99128.1,2500.0,ADJ-0089,SINKHOLE,Claim for vandalism damage,2022-03-17T00:00:00,2022-03-20T00:00:00
CLM-0001212,POL-0006454,2024-06-06,2024-06-19,,PROPERTY_DAMAGE,DENIED,89958.0,0,0,ADJ-0044,TREE_FALL,Claim for vandalism damage,2024-06-19T00:00:00,2024-07-15T00:00:00
CLM-0001213,POL-0006457,2025-01-08,2025-01-17,,HAIL,UNDER_REVIEW,28250.75,0,0,ADJ-0099,HAIL,Claim for sinkhole damage,2025-01-17T00:00:00,2025-01-29T00:00:00
CLM-0001214,POL-0006458,2024-02-22,2024-02-29,2024-04-26,MOLD,CLOSED,226901.81,143338.08,1500.0,ADJ-0183,WIND,Claim for theft damage,2024-02-29T00:00:00,2024-04-26T00:00:00
CLM-0001215,POL-0006461,2023-11-27,2023-12-05,,OTHER,OPEN,157801.92,0,0,ADJ-0037,BURST_PIPE,Claim for theft damage,2023-12-05T00:00:00,2023-12-30T00:00:00
CLM-0001216,POL-0006461,2023-06-19,2023-06-30,,MOLD,APPROVED,82628.5,40705.24,2000.0,ADJ-0037,LIGHTNING,Claim for theft damage,2023-06-30T00:00:00,2023-07-28T00:00:00
CLM-0001217,POL-0006462,2021-07-16,2021-07-21,,WATER_DAMAGE,DENIED,94516.76,0,0,ADJ-0034,FIRE,Claim for tree fall damage,2021-07-21T00:00:00,2021-08-18T00:00:00
CLM-0001218,POL-0006463,2022-03-27,2022-03-31,,FIRE,UNDER_REVIEW,128757.95,0,0,ADJ-0192,FLOOD,Claim for vandalism damage,2022-03-31T00:00:00,2022-04-16T00:00:00
CLM-0001219,POL-0006464,2022-08-01,2022-08-09,2023-01-18,PROPERTY_DAMAGE,CLOSED,107411.17,88814.3,2000.0,ADJ-0020,TORNADO,Claim for lightning damage,2022-08-09T00:00:00,2023-01-18T00:00:00
CLM-0001220,POL-0006482,2023-08-10,2023-08-13,,WATER_DAMAGE,UNDER_REVIEW,21500.81,0,0,ADJ-0084,THEFT,Claim for tornado damage,2023-08-13T00:00:00,2023-09-01T00:00:00
CLM-0001221,POL-0006486,2023-03-11,2023-03-25,,PROPERTY_DAMAGE,OPEN,213840.19,0,0,ADJ-0115,HURRICANE,Claim for wind damage,2023-03-25T00:00:00,2023-04-16T00:00:00
CLM-0001222,POL-0006493,2025-02-15,2025-02-24,2025-05-18,PROPERTY_DAMAGE,CLOSED,15500.16,10160.57,1500.0,ADJ-0177,THEFT,Claim for fire damage,2025-02-24T00:00:00,2025-05-18T00:00:00
CLM-0001223,POL-0006493,2025-05-30,2025-06-10,,PROPERTY_DAMAGE,REOPENED,161965.28,0,0,ADJ-0150,WIND,Claim for flood damage,2025-06-10T00:00:00,2025-07-03T00:00:00
CLM-0001224,POL-0006494,2025-02-04,2025-02-07,2025-06-19,PROPERTY_DAMAGE,CLOSED,230329.94,202784.09,1500.0,ADJ-0035,FLOOD,Claim for sinkhole damage,2025-02-07T00:00:00,2025-06-19T00:00:00
CLM-0001225,POL-0006494,2025-03-15,2025-03-22,,MOLD,APPROVED,34768.15,33798.11,1500.0,ADJ-0149,HAIL,Claim for lightning damage,2025-03-22T00:00:00,2025-04-02T00:00:00
CLM-0001226,POL-0006495,2025-06-08,2025-06-14,,MOLD,DENIED,29282.1,0,0,ADJ-0058,VANDALISM,Claim for lightning damage,2025-06-14T00:00:00,2025-06-26T00:00:00
CLM-0001227,POL-0006495,2025-08-18,2025-08-22,,FLOOD,DENIED,119564.14,0,0,ADJ-0017,TORNADO,Claim for theft damage,2025-08-22T00:00:00,2025-08-25T00:00:00
CLM-0001228,POL-0006499,2024-12-04,2024-12-11,2025-05-06,WATER_DAMAGE,CLOSED,11598.04,11412.44,1500.0,ADJ-0178,WIND,Claim for vandalism damage,2024-12-11T00:00:00,2025-05-06T00:00:00
CLM-0001229,POL-0006499,2025-07-06,2025-07-11,,LIABILITY,REOPENED,137103.37,0,0,ADJ-0080,FLOOD,Claim for flood damage,2025-07-11T00:00:00,2025-07-31T00:00:00
CLM-0001230,POL-0006502,2025-01-24,2025-01-31,,WATER_DAMAGE,UNDER_REVIEW,170096.14,0,0,ADJ-0158,BURST_PIPE,Claim for fire damage,2025-01-31T00:00:00,2025-02-12T00:00:00
CLM-0001231,POL-0006502,2025-06-24,2025-06-29,,OTHER,OPEN,48185.53,0,0,ADJ-0166,WIND,Claim for sinkhole damage,2025-06-29T00:00:00,2025-07-08T00:00:00
CLM-0001232,POL-0006505,2022-02-09,2022-02-13,,LIABILITY,REOPENED,94210.49,0,0,ADJ-0176,VANDALISM,Claim for fire damage,2022-02-13T00:00:00,2022-03-09T00:00:00
CLM-0001233,POL-0006505,2021-11-20,2021-11-20,,WATER_DAMAGE,APPROVED,131131.58,57837.57,500.0,ADJ-0161,BURST_PIPE,Claim for theft damage,2021-11-20T00:00:00,2021-11-28T00:00:00
CLM-0001234,POL-0006514,2023-03-24,2023-03-31,,LIABILITY,REOPENED,75424.78,0,0,ADJ-0155,SINKHOLE,Claim for flood damage,2023-03-31T00:00:00,2023-04-30T00:00:00
CLM-0001235,POL-0006519,2026-02-08,2026-02-16,,PROPERTY_DAMAGE,OPEN,214080.99,0,0,ADJ-0010,HAIL,Claim for theft damage,2026-02-16T00:00:00,2026-02-28T00:00:00
CLM-0001236,POL-0006519,2026-03-11,2026-03-25,,FIRE,OPEN,85923.78,0,0,ADJ-0155,TORNADO,Claim for flood damage,2026-03-25T00:00:00,2026-04-03T00:00:00
CLM-0001237,POL-0006524,2025-10-02,2025-10-15,,HAIL,UNDER_REVIEW,180666.37,0,0,ADJ-0141,TORNADO,Claim for vandalism damage,2025-10-15T00:00:00,2025-10-24T00:00:00
CLM-0001238,POL-0006530,2023-08-21,2023-08-31,2023-09-28,WATER_DAMAGE,CLOSED,25135.02,16500.64,5000.0,ADJ-0173,FIRE,Claim for vandalism damage,2023-08-31T00:00:00,2023-09-28T00:00:00
CLM-0001239,POL-0006538,2023-02-13,2023-02-26,,WATER_DAMAGE,REOPENED,63782.34,0,0,ADJ-0002,LIGHTNING,Claim for hail damage,2023-02-26T00:00:00,2023-03-18T00:00:00
CLM-0001240,POL-0006539,2025-08-10,2025-08-23,,FLOOD,DENIED,879.94,0,0,ADJ-0133,HAIL,Claim for theft damage,2025-08-23T00:00:00,2025-09-02T00:00:00
CLM-0001241,POL-0006542,2025-12-30,2026-01-06,2026-01-20,MOLD,CLOSED,59513.67,27780.09,1000.0,ADJ-0083,HAIL,Claim for burst pipe damage,2026-01-06T00:00:00,2026-01-20T00:00:00
CLM-0001242,POL-0006542,2025-12-06,2025-12-16,2026-03-14,THEFT,CLOSED,70580.26,35678.47,1000.0,ADJ-0101,FIRE,Claim for tornado damage,2025-12-16T00:00:00,2026-03-14T00:00:00
CLM-0001243,POL-0006555,2023-11-14,2023-11-25,,WATER_DAMAGE,DENIED,112427.28,0,0,ADJ-0139,THEFT,Claim for wind damage,2023-11-25T00:00:00,2023-12-17T00:00:00
CLM-0001244,POL-0006564,2021-12-26,2021-12-26,2022-05-17,HAIL,CLOSED,95798.53,64899.91,5000.0,ADJ-0068,VANDALISM,Claim for flood damage,2021-12-26T00:00:00,2022-05-17T00:00:00
CLM-0001245,POL-0006564,2021-12-12,2021-12-24,,WATER_DAMAGE,APPROVED,167735.79,122922.23,5000.0,ADJ-0062,WIND,Claim for hail damage,2021-12-24T00:00:00,2021-12-27T00:00:00
CLM-0001246,POL-0006570,2021-07-27,2021-08-02,,WATER_DAMAGE,UNDER_REVIEW,24199.27,0,0,ADJ-0089,FIRE,Claim for flood damage,2021-08-02T00:00:00,2021-08-31T00:00:00
CLM-0001247,POL-0006570,2022-01-11,2022-01-12,2022-04-03,LIABILITY,CLOSED,65036.45,41810.6,1000.0,ADJ-0124,FIRE,Claim for burst pipe damage,2022-01-12T00:00:00,2022-04-03T00:00:00
CLM-0001248,POL-0006579,2024-11-05,2024-11-09,,THEFT,REOPENED,127297.08,0,0,ADJ-0142,BURST_PIPE,Claim for fire damage,2024-11-09T00:00:00,2024-11-19T00:00:00
CLM-0001249,POL-0006579,2024-07-31,2024-08-14,,PROPERTY_DAMAGE,REOPENED,74466.97,0,0,ADJ-0193,TORNADO,Claim for burst pipe damage,2024-08-14T00:00:00,2024-09-10T00:00:00
CLM-0001250,POL-0006582,2023-12-29,2024-01-01,,LIABILITY,OPEN,164669.03,0,0,ADJ-0058,BURST_PIPE,Claim for hail damage,2024-01-01T00:00:00,2024-01-28T00:00:00
CLM-0001251,POL-0006593,2024-04-14,2024-04-28,,THEFT,APPROVED,124889.2,37514.56,2000.0,ADJ-0137,LIGHTNING,Claim for theft damage,2024-04-28T00:00:00,2024-05-14T00:00:00
CLM-0001252,POL-0006608,2025-09-03,2025-09-14,,FIRE,OPEN,197887.48,0,0,ADJ-0136,THEFT,Claim for flood damage,2025-09-14T00:00:00,2025-10-11T00:00:00
CLM-0001253,POL-0006614,2023-03-16,2023-03-21,,THEFT,APPROVED,175175.68,144313.92,2000.0,ADJ-0025,SINKHOLE,Claim for vandalism damage,2023-03-21T00:00:00,2023-04-14T00:00:00
CLM-0001254,POL-0006621,2024-03-19,2024-03-21,,FLOOD,OPEN,169536.98,0,0,ADJ-0196,TREE_FALL,Claim for flood damage,2024-03-21T00:00:00,2024-04-15T00:00:00
CLM-0001255,POL-0006623,2024-04-25,2024-05-06,,WIND_DAMAGE,REOPENED,92555.04,0,0,ADJ-0052,SINKHOLE,Claim for fire damage,2024-05-06T00:00:00,2024-05-21T00:00:00
CLM-0001256,POL-0006626,2023-11-21,2023-11-23,,FIRE,UNDER_REVIEW,241889.41,0,0,ADJ-0115,WIND,Claim for hurricane damage,2023-11-23T00:00:00,2023-12-07T00:00:00
CLM-0001257,POL-0006629,2021-11-17,2021-11-23,,PROPERTY_DAMAGE,DENIED,222857.23,0,0,ADJ-0016,VANDALISM,Claim for sinkhole damage,2021-11-23T00:00:00,2021-11-26T00:00:00
CLM-0001258,POL-0006629,2021-10-05,2021-10-16,2021-12-09,WIND_DAMAGE,CLOSED,769.54,490.02,2500.0,ADJ-0052,THEFT,Claim for sinkhole damage,2021-10-16T00:00:00,2021-12-09T00:00:00
CLM-0001259,POL-0006629,2022-04-09,2022-04-22,,LIABILITY,APPROVED,206822.98,147904.1,2500.0,ADJ-0011,HURRICANE,Claim for tree fall damage,2022-04-22T00:00:00,2022-05-07T00:00:00
CLM-0001260,POL-0006647,2022-04-28,2022-04-29,,FIRE,OPEN,140085.43,0,0,ADJ-0020,FLOOD,Claim for lightning damage,2022-04-29T00:00:00,2022-05-04T00:00:00
CLM-0001261,POL-0006647,2021-09-12,2021-09-18,2022-02-08,MOLD,CLOSED,140109.95,69435.73,1500.0,ADJ-0012,VANDALISM,Claim for theft damage,2021-09-18T00:00:00,2022-02-08T00:00:00
CLM-0001262,POL-0006647,2022-07-10,2022-07-11,,THEFT,OPEN,12628.99,0,0,ADJ-0092,FLOOD,Claim for vandalism damage,2022-07-11T00:00:00,2022-07-22T00:00:00
CLM-0001263,POL-0006663,2024-03-17,2024-03-19,,HAIL,UNDER_REVIEW,144934.7,0,0,ADJ-0165,WIND,Claim for lightning damage,2024-03-19T00:00:00,2024-04-09T00:00:00
CLM-0001264,POL-0006672,2025-04-16,2025-04-19,,LIABILITY,DENIED,144427.93,0,0,ADJ-0036,FIRE,Claim for wind damage,2025-04-19T00:00:00,2025-05-13T00:00:00
CLM-0001265,POL-0006678,2023-03-28,2023-03-30,,WIND_DAMAGE,REOPENED,38102.11,0,0,ADJ-0165,BURST_PIPE,Claim for lightning damage,2023-03-30T00:00:00,2023-04-06T00:00:00
CLM-0001266,POL-0006681,2024-02-03,2024-02-04,,HAIL,DENIED,171569.85,0,0,ADJ-0179,WIND,Claim for burst pipe damage,2024-02-04T00:00:00,2024-02-26T00:00:00
CLM-0001267,POL-0006689,2024-09-06,2024-09-06,,THEFT,DENIED,96646.92,0,0,ADJ-0041,SINKHOLE,Claim for hail damage,2024-09-06T00:00:00,2024-09-11T00:00:00
CLM-0001268,POL-0006696,2025-04-11,2025-04-17,,MOLD,DENIED,249799.15,0,0,ADJ-0194,FIRE,Claim for vandalism damage,2025-04-17T00:00:00,2025-05-16T00:00:00
CLM-0001269,POL-0006699,2023-01-03,2023-01-10,,PROPERTY_DAMAGE,OPEN,188372.05,0,0,ADJ-0080,FIRE,Claim for tornado damage,2023-01-10T00:00:00,2023-01-19T00:00:00
CLM-0001270,POL-0006705,2022-08-27,2022-08-27,,WIND_DAMAGE,APPROVED,209498.46,160961.35,1500.0,ADJ-0060,SINKHOLE,Claim for fire damage,2022-08-27T00:00:00,2022-09-22T00:00:00
CLM-0001271,POL-0006710,2025-06-02,2025-06-08,,FIRE,REOPENED,205147.95,0,0,ADJ-0002,WIND,Claim for wind damage,2025-06-08T00:00:00,2025-07-03T00:00:00
CLM-0001272,POL-0006710,2025-05-18,2025-05-28,,OTHER,APPROVED,125322.65,40492.85,2000.0,ADJ-0119,LIGHTNING,Claim for hail damage,2025-05-28T00:00:00,2025-06-04T00:00:00
CLM-0001273,POL-0006710,2025-07-07,2025-07-15,,FLOOD,REOPENED,169070.12,0,0,ADJ-0138,THEFT,Claim for tree fall damage,2025-07-15T00:00:00,2025-07-24T00:00:00
CLM-0001274,POL-0006712,2022-03-19,2022-03-28,,THEFT,APPROVED,149690.9,48179.96,5000.0,ADJ-0186,HURRICANE,Claim for tornado damage,2022-03-28T00:00:00,2022-04-12T00:00:00
CLM-0001275,POL-0006728,2022-04-15,2022-04-20,,PROPERTY_DAMAGE,REOPENED,107429.38,0,0,ADJ-0159,LIGHTNING,Claim for flood damage,2022-04-20T00:00:00,2022-05-12T00:00:00
CLM-0001276,POL-0006730,2023-01-01,2023-01-04,,MOLD,DENIED,206966.14,0,0,ADJ-0126,VANDALISM,Claim for fire damage,2023-01-04T00:00:00,2023-01-24T00:00:00
CLM-0001277,POL-0006735,2024-07-26,2024-08-03,,FIRE,DENIED,188638.85,0,0,ADJ-0156,LIGHTNING,Claim for hurricane damage,2024-08-03T00:00:00,2024-08-05T00:00:00
CLM-0001278,POL-0006737,2021-11-15,2021-11-21,,THEFT,REOPENED,116784.1,0,0,ADJ-0020,BURST_PIPE,Claim for lightning damage,2021-11-21T00:00:00,2021-12-21T00:00:00
CLM-0001279,POL-0006738,2022-02-21,2022-02-26,,WATER_DAMAGE,APPROVED,231188.91,98329.55,500.0,ADJ-0185,HAIL,Claim for tree fall damage,2022-02-26T00:00:00,2022-03-02T00:00:00
CLM-0001280,POL-0006742,2025-08-06,2025-08-19,,HAIL,OPEN,118793.38,0,0,ADJ-0183,VANDALISM,Claim for tree fall damage,2025-08-19T00:00:00,2025-09-17T00:00:00
CLM-0001281,POL-0006743,2023-11-20,2023-12-02,,WATER_DAMAGE,APPROVED,118941.47,75132.84,5000.0,ADJ-0125,LIGHTNING,Claim for tornado damage,2023-12-02T00:00:00,2023-12-25T00:00:00
CLM-0001282,POL-0006743,2023-04-15,2023-04-27,,WATER_DAMAGE,REOPENED,12479.69,0,0,ADJ-0131,HAIL,Claim for sinkhole damage,2023-04-27T00:00:00,2023-05-04T00:00:00
CLM-0001283,POL-0006743,2023-06-13,2023-06-23,,WIND_DAMAGE,OPEN,144203.97,0,0,ADJ-0123,LIGHTNING,Claim for tree fall damage,2023-06-23T00:00:00,2023-06-29T00:00:00
CLM-0001284,POL-0006744,2025-03-14,2025-03-14,,HAIL,APPROVED,125128.88,39632.97,1500.0,ADJ-0040,TORNADO,Claim for theft damage,2025-03-14T00:00:00,2025-04-07T00:00:00
CLM-0001285,POL-0006751,2025-09-12,2025-09-24,2025-10-24,HAIL,CLOSED,105790.48,63950.63,2500.0,ADJ-0167,HAIL,Claim for hail damage,2025-09-24T00:00:00,2025-10-24T00:00:00
CLM-0001286,POL-0006756,2023-09-02,2023-09-04,,HAIL,APPROVED,240056.2,200863.05,1000.0,ADJ-0041,FLOOD,Claim for lightning damage,2023-09-04T00:00:00,2023-09-05T00:00:00
CLM-0001287,POL-0006759,2022-06-16,2022-06-27,,THEFT,APPROVED,39247.81,31156.34,1000.0,ADJ-0087,BURST_PIPE,Claim for tornado damage,2022-06-27T00:00:00,2022-06-28T00:00:00
CLM-0001288,POL-0006762,2025-09-26,2025-09-30,,FLOOD,REOPENED,120599.08,0,0,ADJ-0073,FLOOD,Claim for vandalism damage,2025-09-30T00:00:00,2025-10-25T00:00:00
CLM-0001289,POL-0006765,2025-01-12,2025-01-22,,PROPERTY_DAMAGE,REOPENED,177582.1,0,0,ADJ-0077,TORNADO,Claim for hail damage,2025-01-22T00:00:00,2025-02-04T00:00:00
CLM-0001290,POL-0006781,2023-08-29,2023-08-30,,FLOOD,DENIED,240770.27,0,0,ADJ-0176,BURST_PIPE,Claim for flood damage,2023-08-30T00:00:00,2023-09-27T00:00:00
CLM-0001291,POL-0006812,2023-04-18,2023-04-21,,OTHER,DENIED,49380.39,0,0,ADJ-0139,FLOOD,Claim for tornado damage,2023-04-21T00:00:00,2023-04-27T00:00:00
CLM-0001292,POL-0006812,2023-05-21,2023-06-01,,HAIL,REOPENED,48299.52,0,0,ADJ-0165,SINKHOLE,Claim for wind damage,2023-06-01T00:00:00,2023-06-23T00:00:00
CLM-0001293,POL-0006812,2023-02-02,2023-02-16,,MOLD,APPROVED,87091.13,34785.31,5000.0,ADJ-0181,HAIL,Claim for burst pipe damage,2023-02-16T00:00:00,2023-03-15T00:00:00
CLM-0001294,POL-0006815,2023-07-08,2023-07-13,,THEFT,UNDER_REVIEW,553.8,0,0,ADJ-0044,BURST_PIPE,Claim for tree fall damage,2023-07-13T00:00:00,2023-07-20T00:00:00
CLM-0001295,POL-0006816,2022-10-14,2022-10-17,,THEFT,UNDER_REVIEW,116296.35,0,0,ADJ-0058,THEFT,Claim for fire damage,2022-10-17T00:00:00,2022-10-27T00:00:00
CLM-0001296,POL-0006819,2024-08-03,2024-08-05,,WIND_DAMAGE,DENIED,12822.18,0,0,ADJ-0021,HURRICANE,Claim for hurricane damage,2024-08-05T00:00:00,2024-08-11T00:00:00
CLM-0001297,POL-0006824,2023-11-09,2023-11-19,,WATER_DAMAGE,APPROVED,137161.53,88699.72,5000.0,ADJ-0128,FLOOD,Claim for hurricane damage,2023-11-19T00:00:00,2023-12-01T00:00:00
CLM-0001298,POL-0006824,2024-03-05,2024-03-19,2024-08-15,LIABILITY,CLOSED,235563.05,142156.97,5000.0,ADJ-0187,TREE_FALL,Claim for vandalism damage,2024-03-19T00:00:00,2024-08-15T00:00:00
CLM-0001299,POL-0006834,2023-04-23,2023-04-24,,LIABILITY,UNDER_REVIEW,12358.45,0,0,ADJ-0195,LIGHTNING,Claim for tornado damage,2023-04-24T00:00:00,2023-05-20T00:00:00
CLM-0001300,POL-0006840,2024-08-23,2024-08-28,,WIND_DAMAGE,OPEN,59422.29,0,0,ADJ-0047,HAIL,Claim for fire damage,2024-08-28T00:00:00,2024-09-16T00:00:00
CLM-0001301,POL-0006848,2022-10-19,2022-10-21,,FLOOD,OPEN,41047.89,0,0,ADJ-0033,TREE_FALL,Claim for flood damage,2022-10-21T00:00:00,2022-11-11T00:00:00
CLM-0001302,POL-0006848,2022-11-03,2022-11-14,,WIND_DAMAGE,DENIED,902.32,0,0,ADJ-0087,TREE_FALL,Claim for hail damage,2022-11-14T00:00:00,2022-11-29T00:00:00
CLM-0001303,POL-0006852,2022-06-29,2022-07-03,,FLOOD,REOPENED,6811.41,0,0,ADJ-0127,SINKHOLE,Claim for flood damage,2022-07-03T00:00:00,2022-07-24T00:00:00
CLM-0001304,POL-0006866,2023-05-30,2023-06-06,,PROPERTY_DAMAGE,DENIED,173614.05,0,0,ADJ-0013,FLOOD,Claim for burst pipe damage,2023-06-06T00:00:00,2023-07-05T00:00:00
CLM-0001305,POL-0006868,2021-11-18,2021-11-29,,MOLD,DENIED,186991.63,0,0,ADJ-0046,VANDALISM,Claim for vandalism damage,2021-11-29T00:00:00,2021-12-09T00:00:00
CLM-0001306,POL-0006868,2021-12-21,2021-12-30,,HAIL,UNDER_REVIEW,211363.16,0,0,ADJ-0114,HAIL,Claim for tornado damage,2021-12-30T00:00:00,2022-01-29T00:00:00
CLM-0001307,POL-0006872,2023-04-02,2023-04-12,2023-05-07,PROPERTY_DAMAGE,CLOSED,83459.93,42972.13,2000.0,ADJ-0181,LIGHTNING,Claim for vandalism damage,2023-04-12T00:00:00,2023-05-07T00:00:00
CLM-0001308,POL-0006880,2023-10-14,2023-10-27,2023-12-01,MOLD,CLOSED,25316.16,22334.38,1000.0,ADJ-0066,TREE_FALL,Claim for tree fall damage,2023-10-27T00:00:00,2023-12-01T00:00:00
CLM-0001309,POL-0006882,2023-06-03,2023-06-13,,PROPERTY_DAMAGE,REOPENED,141060.28,0,0,ADJ-0073,FLOOD,Claim for tree fall damage,2023-06-13T00:00:00,2023-07-03T00:00:00
CLM-0001310,POL-0006894,2021-05-07,2021-05-09,2021-08-07,LIABILITY,CLOSED,67037.77,22084.27,500.0,ADJ-0188,VANDALISM,Claim for tornado damage,2021-05-09T00:00:00,2021-08-07T00:00:00
CLM-0001311,POL-0006901,2024-05-14,2024-05-17,,THEFT,UNDER_REVIEW,226798.37,0,0,ADJ-0183,VANDALISM,Claim for theft damage,2024-05-17T00:00:00,2024-06-13T00:00:00
CLM-0001312,POL-0006909,2022-03-23,2022-03-23,,MOLD,REOPENED,159719.73,0,0,ADJ-0080,TREE_FALL,Claim for burst pipe damage,2022-03-23T00:00:00,2022-04-11T00:00:00
CLM-0001313,POL-0006927,2023-08-03,2023-08-03,,LIABILITY,APPROVED,195901.59,128360.27,500.0,ADJ-0136,LIGHTNING,Claim for tornado damage,2023-08-03T00:00:00,2023-08-12T00:00:00
CLM-0001314,POL-0006932,2022-05-15,2022-05-16,,THEFT,APPROVED,30075.73,17144.86,2000.0,ADJ-0191,THEFT,Claim for fire damage,2022-05-16T00:00:00,2022-05-23T00:00:00
CLM-0001315,POL-0006940,2025-09-16,2025-09-22,,WATER_DAMAGE,DENIED,233276.99,0,0,ADJ-0191,HURRICANE,Claim for hurricane damage,2025-09-22T00:00:00,2025-10-10T00:00:00
CLM-0001316,POL-0006940,2025-04-09,2025-04-19,,HAIL,OPEN,217946.71,0,0,ADJ-0003,FIRE,Claim for theft damage,2025-04-19T00:00:00,2025-05-15T00:00:00
